3	250	1065
70	122	141
-96	-227	-242
121	-246	201
64	-96	-124
-245	-150	-114
-28	32	5
-212	-154	-246
-183	1	125
218	-112	156
-65	161	-244
62	-70	237
-86	199	-81
-85	-79	-84
186	-239	-49
91	66	137
-81	-177	80
233	112	-73
22	99	230
249	2	-95
189	-119	-66
-168	219	100
-122	-98	-124
96	182	237
181	35	56
25	20	203
13	14	-59
-125	133	-22
136	-173	-113
-176	-178	185
64	228	-36
-106	-81	-145
89	66	38
-41	200	37
-53	-248	-211
3	42	-142
169	164	-40
218	166	48
-120	-65	-62
-190	21	132
-65	9	-152
-166	215	-123
-187	246	-116
-96	121	-206
-41	217	-194
-32	-181	210
143	53	-221
216	-194	-243
-222	-23	-114
101	-220	-107
-245	173	154
-210	248	93
-178	229	-43
164	-32	-243
167	60	142
-246	99	206
190	-12	59
-132	119	50
-144	-203	141
-57	-147	159
-231	166	-112
247	4	176
-128	167	236
-37	234	-228
-27	176	104
199	104	188
-224	36	6
16	-219	208
26	183	-31
210	136	-74
86	19	50
25	-52	-124
71	-215	183
75	-242	11
4	203	5
24	101	-93
162	-148	-222
-250	249	137
11	-102	94
-140	211	41
219	-61	156
-232	46	177
126	81	-104
-114	24	-233
44	184	-149
140	46	-247
75	89	176
-106	-168	88
90	-42	-124
-10	-43	-101
95	16	224
-222	-136	-169
-155	-242	128
-93	40	99
-134	121	140
-162	-125	33
-215	188	229
-94	-240	106
-28	74	-95
223	-173	76
-129	-69	-230
-5	168	-133
-97	145	-208
8	144	13
-58	241	-225
-239	-232	-199
164	-146	71
-14	-226	-16
-161	186	25
-225	-96	-35
80	-219	119
181	-101	157
-122	-161	-11
20	-43	-123
88	-190	-6
-10	-219	-204
140	-178	-241
81	-50	-48
-29	207	-222
62	-89	127
53	222	-234
-148	239	158
26	-116	136
-2	-236	29
160	199	119
52	69	-51
-16	223	-140
-9	-136	-40
-217	-210	233
-25	-92	68
223	-180	-152
173	-230	200
236	162	-196
23	114	6
-42	138	193
-157	-195	-177
-103	139	-104
-150	204	109
-199	32	-127
79	91	60
-46	182	-19
-127	-214	66
144	-28	61
-15	152	-102
63	-184	242
-196	-250	198
-142	100	-23
-65	-222	-177
196	-239	-32
-199	193	71
-206	-10	-25
-213	116	-97
135	139	147
-192	210	-110
-110	-206	-182
-205	102	-5
227	-217	-95
-248	-87	57
-16	90	30
115	172	-244
41	57	-240
25	13	-212
37	-83	-250
-163	244	237
-230	233	220
112	70	-129
96	140	177
-221	-45	94
117	-51	-65
152	-223	-166
193	-58	-15
-235	6	19
172	33	-72
-87	-120	10
-84	-123	-225
-194	187	-229
87	-242	-143
-132	74	-239
-163	175	110
-174	-160	-205
70	103	-135
186	147	133
35	134	-107
13	-249	-120
-204	-94	105
-107	62	-116
133	46	72
-48	-159	207
-100	194	-43
165	-20	57
-33	35	-111
-74	-158	-17
-219	220	-49
219	-224	-174
224	-108	-9
-80	160	-221
-161	133	154
68	-246	-44
96	-140	142
9	-125	192
-204	-235	229
170	85	-169
-148	-79	192
110	41	-3
85	68	-29
94	-38	168
109	-132	-176
-224	102	-16
29	-153	250
-186	238	-127
148	-107	-249
157	38	92
20	-39	-149
-245	232	-95
-54	-199	-236
-142	60	106
-102	32	-73
-240	-134	-176
-80	-163	111
-173	-211	-72
157	-34	-43
48	-26	198
-7	209	195
-60	177	-26
44	-24	144
-99	88	-69
58	148	-19
67	-24	197
-125	-15	220
-84	229	93
13	193	-112
75	-141	-111
81	-212	152
70	-98	122
-109	82	-36
-225	-72	87
227	-45	160
-151	-153	190
247	-224	-167
144	54	-9
-70	185	209
206	-65	159
154	-35	-1
138	-208	100
27	-136	-125
-173	-50	172
-245	162	-74
2	180	-241
-128	-160	228
241	38	-174
199	67	83
-75	-184	165
-230	-140	113
109	72	-225
135	26	-164
220	249	248
145	-153	-204
181	110	-54
109	200	37
209	-171	-97
53	198	-147
70	-145	128
-187	-135	-118
-205	36	-158
-62	-77	114
-55	1	41
176	-120	-185
-61	79	-22
136	23	236
237	-75	-181
-193	-38	-130
-23	-164	-50
96	-28	21
67	-92	-112
156	-122	-200
215	-164	-220
23	-170	122
14	222	116
-123	-156	163
111	-113	-169
-243	162	-54
170	28	-119
-130	-112	218
-68	19	-212
-28	-114	-31
-87	-166	-140
-90	47	172
-205	-217	133
-228	30	47
-107	-38	164
115	-70	-2
150	50	176
-92	-212	-230
2	111	-222
99	156	19
98	-157	71
-229	-61	80
-166	-224	-49
88	-200	43
40	96	247
-60	205	196
-161	-33	168
-78	-102	-24
59	-85	-170
-192	-183	14
-226	-51	-75
-28	92	162
245	160	-199
-239	-95	-30
76	136	106
210	-48	147
164	-246	170
172	-186	-161
66	191	-41
17	175	-122
219	223	-242
193	-170	-206
114	166	82
221	-101	225
248	212	119
-53	-234	54
-110	-161	220
85	71	-198
-79	207	91
-113	29	206
-249	24	71
-26	175	-55
-82	150	119
20	212	57
-198	-226	-116
-171	172	-178
-76	113	-117
-50	-193	96
19	152	-63
162	209	151
182	32	244
-52	-99	194
-114	-28	-247
60	214	31
-47	-201	1
19	159	-144
94	-69	-15
92	100	-21
-216	-118	-181
38	-35	-170
150	1	55
-210	-107	-141
-218	236	226
-205	39	-151
104	72	-175
-171	10	-156
-47	-13	-25
63	-204	-154
-71	146	15
111	-135	-121
191	78	240
14	100	54
206	-99	-244
85	-208	81
147	40	-245
-248	15	230
29	-124	-131
123	-118	-16
-52	-61	109
-242	56	-77
138	71	166
-150	86	-31
-42	-179	213
209	214	223
82	178	-87
205	-71	-154
222	-214	-80
-198	174	-69
-24	-40	187
6	211	-236
-81	233	-57
-165	26	149
-135	-225	205
175	-159	-76
-170	160	-167
-142	83	-177
133	-231	7
63	109	-8
-54	236	-50
85	-17	114
195	63	200
103	-144	-247
-141	238	-80
40	-59	-127
-44	22	-240
-25	217	-225
-240	190	129
208	190	43
178	-128	106
29	-12	65
-180	-194	-53
139	-156	-81
72	-99	-69
162	64	-33
60	-147	-11
210	-96	123
-153	-138	195
-113	227	185
86	2	134
-119	-78	150
-60	-160	-182
75	-47	166
171	179	186
188	21	-139
175	117	41
113	-227	-15
-16	223	-219
182	201	99
122	240	-139
-152	220	45
47	-136	-88
-233	-197	-209
-122	-59	-190
-89	47	231
-156	-209	245
-62	197	154
135	-239	-30
83	62	-216
-14	121	-187
21	-4	203
-34	-15	49
21	-48	-44
-208	-224	46
-63	10	199
-243	26	51
48	75	-18
-152	33	229
-179	-41	94
53	25	99
48	-17	-128
102	10	244
49	-8	37
-148	132	160
-80	-159	-147
-30	208	-188
77	157	160
75	74	-24
-231	-249	-109
-12	-69	124
80	-26	241
168	10	-202
93	155	-51
-93	-247	-150
166	148	-207
72	-137	-228
108	-71	171
37	241	-155
-238	-200	167
-27	67	201
-186	-177	144
-74	-97	118
-246	193	6
-71	-17	-61
-39	-182	-28
-246	101	60
186	88	145
69	-78	244
-185	48	-40
-207	73	126
-117	-58	-142
224	-133	243
-170	5	-153
-186	13	-177
170	-215	33
-86	-65	152
132	213	-230
200	-1	-170
-231	100	10
-118	245	-232
-245	126	-244
-244	234	197
139	-58	-29
55	140	42
81	165	-111
-243	-60	-26
-220	-200	-112
-194	61	-28
-164	-173	75
-72	-68	36
83	123	160
237	-79	-65
69	-188	-48
31	73	89
227	100	144
113	-115	146
-138	210	83
-190	-127	-15
-154	3	247
-68	85	-124
-235	-209	-22
-135	119	205
44	-11	139
-232	-152	-114
-2	-212	-57
32	158	112
48	-173	212
-15	-184	45
-14	-223	195
-98	202	-51
-57	-110	-131
-12	-211	-91
7	-227	-164
94	144	128
-127	118	31
150	-79	-218
200	-9	91
-21	240	-30
-90	-135	53
46	-49	-190
-184	-126	40
32	-106	46
-175	166	18
-113	-189	193
-237	202	-165
-138	212	-16
214	144	-27
38	-190	-88
113	-6	126
172	158	234
-226	-222	223
-163	112	-228
-111	-158	182
135	-76	80
43	-53	-158
38	114	212
95	-18	222
-65	67	-1
-72	-149	-38
152	-202	222
50	16	224
121	-120	96
-185	7	-118
-147	-75	-30
104	-127	140
-185	-235	-134
236	-116	-28
-133	142	-225
-131	-224	52
-99	12	155
-106	-22	74
-147	-166	-185
143	-129	34
-95	-9	-84
175	17	3
-168	110	112
-61	-246	-206
-137	-62	-81
31	-24	-217
106	-94	-151
198	90	15
100	-142	108
7	-24	89
46	226	-41
147	195	-54
-202	250	-67
-78	-158	-40
212	220	-199
66	102	-119
66	10	-152
-96	-8	204
60	-50	-170
-25	-196	-103
-117	-60	12
192	232	-135
47	-198	250
169	-219	182
43	-148	167
133	202	-87
-59	-100	96
-199	148	-233
-211	-176	121
206	236	222
198	134	-66
247	-60	-33
128	161	-131
-13	-70	64
-208	168	-243
43	238	-127
41	18	-188
-56	237	-60
-74	-110	-239
-144	-200	-118
130	171	-144
134	-69	184
220	-197	-30
-199	207	-237
137	239	179
161	4	229
-221	-144	-75
-197	-185	163
104	163	3
-69	-237	-85
55	-152	-213
39	176	116
-79	27	-16
37	-106	-143
-135	14	-228
-178	65	120
-112	-136	2
59	78	108
-54	-106	-216
-188	-29	-174
134	177	249
79	-178	-233
160	215	-60
127	93	-233
-4	-227	-156
111	26	-80
-206	-107	-74
-170	96	-193
107	240	74
216	85	-88
25	-123	5
250	-188	139
-52	45	170
226	-130	21
-161	184	-187
-228	-80	71
-14	184	240
-227	59	-161
-179	29	63
-52	-239	215
187	-214	100
60	210	-217
165	-89	31
9	164	-113
103	-165	-180
-87	90	130
-219	-156	-35
-157	-120	-235
-22	204	-135
75	-127	162
171	-30	154
-126	184	156
56	-25	-229
-11	234	-127
142	-194	-28
-118	-2	22
-44	150	177
8	43	-16
-58	239	-65
-94	-50	-245
14	116	-218
-57	77	84
21	37	-144
225	142	-138
-6	188	45
-215	-98	-157
-116	-190	17
-51	-194	-82
-94	-203	-57
227	-247	-88
-63	-211	-20
-160	-9	93
221	-9	-209
217	47	-140
174	5	129
-184	88	-86
-106	-217	-237
-214	-114	-203
-110	-132	-203
131	78	235
-135	-22	-97
-199	81	120
130	-242	126
-238	24	172
-170	-154	163
-14	-9	-17
69	32	150
89	-170	111
27	-132	-37
203	110	-115
116	-31	-179
173	225	43
109	-188	183
-138	-29	67
139	-96	-133
165	-63	-185
238	90	102
102	218	-58
-64	-217	-235
153	41	66
190	209	-76
3	40	-81
224	-171	-158
-237	-18	203
191	51	-147
19	-27	-149
-86	154	241
106	230	-232
-249	-248	204
-58	-159	-152
145	184	-14
-245	112	68
46	-134	54
-213	145	62
-17	155	188
-155	3	36
-83	40	-175
225	71	-86
-93	-60	-126
184	-242	-127
224	-64	238
-73	65	-247
-190	168	35
-60	75	142
148	-41	-242
243	-13	-214
75	60	-68
21	-214	83
-71	-241	-173
77	102	-13
44	113	-225
3	190	28
235	31	-16
165	157	-187
59	196	244
33	57	226
226	-66	30
56	-119	-71
-17	-100	-63
95	246	-126
