3	250	1065
-244	-118	149
121	138	199
90	63	-142
-122	62	114
-213	-245	137
159	-240	166
101	37	226
-71	179	-112
-112	129	209
-20	64	41
204	215	-28
-208	-123	231
233	-243	250
-241	67	-136
246	-62	50
75	171	69
46	-247	-213
97	162	126
-103	-246	-148
224	-192	-2
-128	-52	-139
-37	-199	174
134	-72	15
-90	20	-16
-178	232	-152
148	132	182
-215	115	34
241	248	-79
25	97	16
-1	-12	6
-32	-89	-141
48	-90	-84
-89	-218	-195
-164	247	-49
-204	-38	144
218	-221	173
-78	231	137
109	151	82
6	-232	51
186	115	125
163	-41	-34
134	-227	198
-135	247	-160
20	55	209
157	43	234
-94	35	-97
95	4	222
-52	159	-106
-190	-144	210
18	-120	-111
-58	244	-18
149	216	-142
230	59	-75
-241	210	92
-18	-125	174
-111	183	-67
-16	235	-153
-73	-85	-219
-96	160	198
-241	128	180
237	-117	239
-240	-11	-60
52	-240	-250
-8	-232	-78
-11	159	65
-246	59	-187
58	-102	191
32	45	-98
200	72	-216
215	-38	42
99	-223	173
-217	-14	-135
15	-163	-172
97	-144	58
-196	-135	122
102	13	72
-58	-15	-41
-70	187	86
228	-145	172
-119	-153	-228
-89	242	-154
-187	73	-217
-150	84	74
-14	53	-18
28	-206	127
146	-34	9
-2	130	96
-106	-7	195
53	-5	-73
-44	-217	115
-188	-118	94
220	-169	166
176	-243	29
-139	225	-24
-121	88	-180
-46	-196	-19
176	-111	-104
-113	-101	-233
-161	109	-129
146	-191	10
-227	223	213
180	-37	-215
-24	-240	-6
-42	-69	-40
-121	80	-222
-173	229	202
-97	126	-21
-154	243	150
71	-165	179
71	-10	-147
-32	129	-132
39	143	97
219	176	-92
-227	156	129
223	-86	-29
-23	-159	-113
-125	-181	51
-71	207	249
127	-52	240
24	179	-90
-37	-70	127
58	98	-199
-181	140	-144
14	-179	-20
8	208	-154
-65	-46	-20
-210	2	-90
-96	-41	49
-208	-234	-29
202	244	-171
57	156	-226
-69	-58	173
67	62	73
-216	-9	26
-207	187	6
