3	250	1065
-131	153	13
29	-148	-198
-144	-168	-166
136	-199	28
131	-220	-45
-116	110	98
-240	-121	-8
-73	109	105
-119	180	-28
238	152	-182
228	130	21
-185	-247	-232
-129	-6	57
64	113	31
-54	246	-204
-146	5	98
28	-14	102
207	84	41
-114	-131	-146
-196	25	-150
-116	155	182
-68	99	-25
-204	65	-63
-28	192	-10
-77	-32	5
153	46	-169
95	-77	-87
-98	-199	9
40	-221	29
29	-220	146
-47	-99	-121
204	-28	-206
-235	-244	150
80	-193	-63
222	20	175
192	99	-219
-192	16	179
-98	41	-69
-90	-113	-165
108	192	-175
154	250	-75
-24	-3	-153
27	-248	249
-67	-85	144
136	-95	55
36	-31	-112
-248	-177	176
110	156	72
140	67	-152
-148	-184	234
-64	-30	142
98	138	221
-98	147	4
-237	-145	71
26	76	53
120	91	-76
56	-114	-103
-125	-234	37
-133	140	187
72	53	-191
-170	-182	59
210	248	188
-203	148	-58
-31	158	-100
83	183	-179
241	-227	172
122	-181	-113
-133	-196	33
-151	215	-250
15	8	55
28	40	217
198	-192	194
139	131	-111
-230	-29	-133
-105	225	216
-205	39	69
-3	62	-22
-26	207	-87
-55	-15	-180
145	99	-115
-139	-213	165
37	137	-91
16	-109	-115
-3	-49	-164
-71	-130	6
-61	128	226
5	-122	246
2	196	-187
-16	-49	-230
87	-52	95
105	47	211
-189	27	168
-14	-124	43
132	-5	139
-76	21	-171
-3	217	-203
-10	-235	3
25	-183	-247
157	-15	-241
165	201	195
-241	123	23
-170	95	-54
45	46	156
27	20	-54
-192	231	-130
-192	-56	-122
32	169	52
-58	-135	-120
2	-203	3
233	162	48
-111	-239	-169
-190	234	-86
-65	126	-61
-167	-91	-189
236	-128	70
147	101	106
232	23	41
244	79	236
-40	179	165
-137	84	-187
-74	14	27
236	-59	-132
137	-120	-224
196	-213	166
169	78	-96
31	107	226
166	21	-112
-193	183	108
153	250	-243
-81	-28	10
140	-162	-151
169	-135	206
-19	125	-186
-157	194	240
83	93	127
136	159	-170
-221	-193	-23
179	242	79
103	-25	63
192	7	-167
-76	234	95
-133	-240	63
-110	-94	-28
56	-60	171
192	-94	-101
-45	-236	-183
9	114	192
-107	128	-200
-30	-121	217
-45	181	213
94	-84	108
-228	232	-202
-25	159	-98
132	71	33
-217	-65	-202
-52	53	74
-248	-57	28
168	-250	238
-177	-107	100
-230	171	-185
-171	151	197
40	57	82
-146	-173	57
162	115	138
131	-53	13
-209	-153	13
182	186	-130
-70	148	-58
158	-192	-110
-137	-83	-235
11	107	120
-96	-194	-202
-111	-26	-102
164	60	74
-206	-241	109
157	-150	113
-42	-18	69
198	104	-51
182	-185	13
-31	163	-109
144	8	147
-132	75	86
224	16	-183
-227	246	138
-107	-31	7
213	63	-117
177	-201	225
92	-124	58
227	125	119
-209	-222	150
-75	149	-131
90	-184	150
-107	37	174
-37	197	155
109	-32	-173
149	117	121
-179	57	220
100	39	192
-50	136	209
-228	-145	52
140	-117	137
79	-134	66
67	-227	-107
-22	-40	-90
250	221	-20
-71	10	105
217	-97	194
-101	-211	47
161	-241	76
-126	220	-40
-133	92	-170
-46	16	-35
60	149	140
-142	16	99
36	142	39
-236	-169	-152
-93	-201	216
-56	250	163
-55	-246	33
223	248	-191
-71	-59	146
-172	-57	-2
151	-239	192
80	-238	42
161	113	2
-78	-195	135
24	-88	154
-218	-125	75
-205	-17	-246
250	-39	249
-77	-216	-68
-59	-213	70
49	206	169
-131	69	123
13	64	-40
-135	142	144
184	161	45
-48	171	238
-71	175	-170
-194	63	47
162	-209	4
-137	94	-16
-214	145	58
-52	181	26
-204	68	-140
112	213	172
-220	155	176
-122	-49	167
31	50	208
133	-224	-150
-235	-85	-163
-239	-169	-84
186	-25	-218
129	235	17
168	-174	-10
-17	180	68
-110	-75	185
113	173	81
-154	52	64
-156	-16	111
-240	-140	-161
-28	50	-111
-85	-210	-61
212	-138	178
-126	33	-37
-79	-244	137
165	-191	-162
224	-246	-158
160	-123	-31
-109	24	-190
141	89	188
139	242	-41
-248	241	199
49	184	-232
-236	130	-153
119	-165	1
-157	-80	69
150	127	77
-206	-81	33
-67	145	-184
-132	-187	121
210	150	141
-114	246	-147
40	-49	-11
127	52	-65
-17	152	70
200	242	213
111	134	-54
-187	-114	-195
-117	63	231
-64	139	-152
-197	226	-177
218	-176	-81
168	120	-17
42	183	-15
-23	178	25
110	-8	27
232	-133	-17
-216	-71	-69
-185	-225	-68
86	-20	-110
-162	54	178
29	-71	-226
246	98	-200
199	-14	107
199	-49	123
-228	71	-120
-247	37	-29
101	-77	8
184	90	101
144	55	113
-84	-89	92
-162	-241	-136
100	63	-44
194	47	-25
-108	-230	185
242	79	-135
182	-194	119
34	233	144
13	34	-54
167	-185	120
148	-147	-195
-161	170	29
12	35	4
-102	-157	-64
-55	169	-74
53	-221	134
246	111	30
-135	-100	-116
-148	-40	-147
-165	-232	50
177	191	94
-171	21	-153
-31	180	91
137	-215	-69
-163	90	228
-86	5	56
221	-236	-102
-114	216	-76
233	248	107
47	-194	-122
-140	-241	204
-25	140	-4
23	126	154
241	61	14
130	-158	-238
-201	72	133
-173	-42	-191
115	190	-78
34	-29	218
92	6	-237
221	207	241
156	-33	-49
-49	74	-155
-33	-127	222
79	15	103
-234	-64	-66
232	-73	-209
-246	217	242
93	-126	-210
162	205	-148
-124	-3	-55
116	-209	-45
-242	-233	181
67	226	150
160	-201	-230
49	88	-1
76	-143	-186
85	-209	156
-39	9	14
-213	196	-3
-191	-52	55
168	231	-225
-27	-186	150
-221	-239	-101
37	139	81
6	-21	136
143	-130	21
-58	-9	59
-49	-161	-248
35	-181	-63
200	225	-165
-125	178	-5
18	103	-246
85	109	-96
6	-43	-171
-212	-108	-115
2	-66	77
-244	229	223
175	-140	-142
-10	228	193
-70	-7	-208
-83	-135	-215
30	136	-155
-36	49	98
77	79	47
119	78	-99
-225	93	117
116	32	144
228	-70	-67
-145	73	-214
-34	210	49
-114	-11	-153
-239	65	-187
-150	-62	40
102	-33	-109
37	-8	-159
146	-4	-204
-203	223	219
-109	-5	115
185	-73	35
-243	175	-16
96	-156	-159
-203	156	-115
224	-154	88
237	-16	-124
-23	78	147
20	-244	210
-22	-103	-217
167	50	159
-94	88	119
99	-140	246
-84	-180	7
175	-229	76
34	176	171
132	-115	-142
-198	-122	-11
-240	-20	127
-106	-96	232
194	247	33
137	166	-176
-190	-213	-30
148	-145	-235
27	-247	-2
-116	-121	-211
-209	-121	-161
41	89	138
-36	187	-20
-238	74	-178
111	122	102
217	226	-7
-141	213	69
247	-188	48
193	-136	-198
11	-241	-70
-210	216	151
-148	-207	-238
78	-164	177
-249	-122	211
-145	3	82
138	74	47
63	-188	-69
-39	231	150
-40	103	-202
-91	-193	196
4	44	-135
-162	-145	111
217	-233	245
-196	-237	202
91	-76	194
-96	1	-144
154	-213	121
29	160	-48
123	222	-231
75	-210	42
119	92	41
238	-226	-54
-173	19	-156
-215	-165	154
-161	64	-232
242	-200	-69
-123	200	115
172	-230	-124
-9	166	80
-185	-22	-131
-143	-216	162
-101	119	-73
-70	216	110
-109	-52	225
-6	148	107
99	-207	45
-134	-18	-161
-86	-52	-170
-5	103	-14
-65	-46	-126
1	30	145
-87	-175	79
201	-217	113
83	-167	211
-75	-211	-47
139	-132	8
-95	15	222
234	212	-69
-205	166	147
-166	87	-4
-189	-174	-17
-244	-51	-209
-69	208	181
117	-8	-178
57	88	26
-195	-238	-236
156	-178	-243
83	212	-173
-26	-215	-235
-144	35	245
-232	-39	-31
-159	155	143
118	100	248
17	139	61
-159	-236	-74
-196	137	-205
191	-12	-109
119	31	226
212	88	228
-61	-247	-56
50	95	-97
209	13	212
-193	214	-155
-8	41	-63
54	122	147
-69	55	-141
115	19	225
201	-29	34
-81	-205	-154
-43	243	88
-236	170	-148
89	200	226
-133	226	90
-30	162	-241
-150	96	172
-80	-21	192
-185	236	226
222	182	228
97	128	220
-17	-211	-119
-210	27	175
-178	189	58
-155	-70	-39
-190	227	15
181	80	-36
-204	-227	10
201	-55	202
-116	-112	-120
40	182	226
-130	22	-119
-148	-24	-113
172	103	44
174	-227	112
42	-170	-37
-56	103	-148
-61	166	-242
-164	244	247
208	41	-84
-175	-125	133
-87	198	-208
-202	184	-141
88	-20	207
191	185	-115
236	-179	-73
-224	-225	162
157	161	217
-10	191	93
-41	-215	4
-103	224	186
139	-66	49
84	-154	168
-124	-210	-212
35	217	-201
-45	-223	162
54	36	68
110	-169	-218
49	92	127
-247	-92	-19
135	-174	113
48	208	-45
-181	-170	48
-65	246	-107
244	-2	-6
152	-83	-59
24	176	-171
-198	222	151
10	183	94
31	-118	101
-171	32	132
193	-70	-185
-95	85	197
-93	-89	249
-36	236	240
186	-193	-151
76	-115	-15
-235	72	237
-247	159	153
117	130	93
-226	201	-57
72	93	-87
87	-141	225
16	-116	192
-128	90	142
210	57	63
-157	166	-133
-232	105	93
-245	-139	164
-235	27	214
-133	220	-125
236	-211	-115
-71	-185	237
212	135	-249
-249	-55	-175
-32	65	-155
-105	246	170
101	185	-57
-197	-58	-81
92	-182	-206
202	175	-203
-66	-186	209
-108	5	7
-112	-37	161
93	73	-24
-186	-41	-92
100	-212	108
-130	-54	17
-239	80	144
242	-114	198
183	-97	-77
197	-84	-185
67	-21	-186
190	146	234
-208	37	119
193	234	127
-243	205	194
-59	-77	105
-148	-99	-157
136	140	238
-34	238	23
-21	-250	-236
-48	-236	-72
164	127	80
21	-142	-151
47	179	-184
101	110	191
-82	121	103
-135	186	-209
225	27	107
71	-82	181
-195	2	-129
3	170	72
-188	-208	30
-111	145	63
-218	91	179
168	-40	-82
247	177	-90
-163	220	120
228	-225	-186
137	159	-46
-145	225	179
-146	17	30
148	-247	-30
-58	-167	119
-198	-93	219
133	52	250
-165	-173	37
5	55	118
179	129	-224
108	70	-23
101	196	232
-121	172	182
-27	-120	-143
-201	-83	-93
-104	238	34
56	165	43
-47	135	222
-67	-68	207
174	164	194
231	192	-63
-111	-123	41
-203	-207	-190
-11	-1	49
78	-133	175
-96	-130	203
34	-4	144
129	109	-10
50	42	-195
110	86	-37
-46	203	-64
-19	-143	211
-215	-95	225
169	212	48
16	-169	-141
237	-248	200
-8	-14	-202
85	141	-12
66	-34	-136
168	-162	114
56	200	63
65	-9	-73
-184	61	138
120	185	-36
201	215	93
-131	80	6
2	-149	-14
-72	98	-51
-212	-164	-105
178	-120	-116
76	64	219
86	9	202
-90	154	214
-59	75	171
-65	249	-209
70	-94	-207
91	10	222
158	199	208
128	147	-144
137	125	-214
-237	-125	77
-156	3	10
-182	202	-68
208	-200	52
66	-133	236
12	-214	165
88	-63	79
217	121	-75
-190	217	96
104	-134	-225
129	175	165
-120	-101	133
-72	-166	-194
-42	-140	-169
-230	235	121
155	-202	-209
141	114	72
96	134	-186
-241	-71	-25
146	-188	-140
50	46	-165
229	5	23
71	-123	-218
-141	152	68
-71	-205	212
174	20	148
248	7	18
105	-128	168
-70	-24	230
162	-10	-245
226	-145	234
-137	-230	17
198	-105	202
-194	-247	109
-213	-44	58
-172	143	-173
-167	153	-134
-7	4	-238
-43	-63	161
-199	87	6
-77	-148	207
149	67	-245
