3	250	1065
-77	46	164
109	171	-117
129	-59	-179
-81	125	-207
-225	-46	145
210	-223	67
176	238	8
194	-135	121
-34	-218	200
214	121	-46
-129	-58	165
33	-107	31
-102	-93	172
-47	-248	-26
247	201	-43
-234	-187	-200
-191	-165	-238
-8	57	-229
239	75	-191
-187	67	-128
121	-92	122
-201	-180	169
74	159	-180
-246	77	32
-113	27	170
175	-127	120
-50	146	-40
91	-158	-99
228	-205	15
112	-3	-133
-60	-166	-14
39	-11	-106
19	69	96
55	67	-10
174	-188	-153
-194	-28	60
167	246	31
211	-92	-78
113	13	234
-23	5	-246
-68	-4	-242
-148	-128	195
188	-111	110
-183	-30	-81
-225	174	-166
-185	166	-229
125	191	-67
-87	57	-77
14	-4	-23
-5	144	-98
146	-48	-112
-63	-98	-94
-95	-4	19
-165	214	95
-111	-62	157
155	127	67
169	-63	138
-226	-37	59
-85	123	222
192	-170	90
-117	33	-198
224	-217	-11
-166	-205	-240
-233	-33	-70
232	-152	-49
143	117	210
38	-24	-224
-1	51	158
187	-8	138
-136	193	-1
111	-156	-117
78	34	190
-5	81	-126
-18	8	157
4	149	60
4	193	-230
-37	-91	8
-52	146	-170
-77	-75	248
-101	-233	-161
-234	241	-186
-188	148	-39
-34	176	-76
-194	-178	-208
202	-12	-171
105	156	148
239	56	157
208	-35	207
167	182	-237
-62	-74	159
139	41	236
-45	69	-159
-232	53	-194
-248	-3	-113
132	-188	-59
121	57	36
211	137	185
-29	70	-83
155	-6	171
3	-121	-234
57	-32	209
-208	-98	187
173	-246	93
174	-124	106
141	-144	-215
-27	11	157
-35	-60	142
245	-124	105
188	-53	197
139	-39	-231
-229	-190	196
179	-208	108
179	173	184
107	-198	115
140	-130	-50
-55	212	152
-48	25	-34
-215	23	-135
210	-163	92
-87	-105	-213
99	29	158
76	-77	28
-70	196	-145
-99	-52	114
-23	213	-183
181	-197	-186
91	-23	41
-240	-201	217
-85	-3	-112
-26	-215	200
115	-130	-245
15	-58	214
76	165	-45
-101	135	-203
-200	109	110
-196	-182	-189
132	246	-214
-189	-125	54
-182	-18	238
-29	179	-178
-197	-23	-176
41	-95	-153
-143	127	-77
50	-41	-11
106	203	-169
-28	-38	-19
109	-214	76
213	111	-140
32	-107	-40
-32	249	167
-195	59	-45
194	-120	-181
-32	-93	9
-171	-163	172
174	-236	63
-98	129	-153
110	35	-33
-188	86	-5
-12	-178	48
248	-61	-237
155	-248	-50
221	250	-177
-166	-228	66
56	186	-250
105	-117	197
12	-81	-95
-204	108	235
-109	-26	-2
-247	1	-111
133	208	95
177	61	-103
-7	-76	-98
16	-64	-234
192	-235	180
-31	-114	241
-147	-120	-100
239	-147	48
45	-154	66
-207	-112	38
-169	194	132
198	-215	193
19	202	231
-68	82	-22
-187	-67	-53
243	121	-159
-198	228	-193
-224	43	-108
73	176	227
35	-246	153
-54	212	226
-190	-33	233
-38	146	-49
40	172	-82
103	-51	136
110	-191	-67
90	-93	185
-79	-12	3
33	-196	24
-5	64	-90
246	178	168
-215	-102	-163
6	-2	149
-110	161	-250
173	-30	25
-238	-166	20
-226	193	133
-26	97	-58
-229	214	97
-190	19	152
58	-18	-237
-109	149	-158
49	-63	-95
-42	-215	163
-10	133	28
-232	-154	-75
184	90	-147
-89	-130	-247
133	-27	-198
54	175	23
-139	67	23
212	218	-93
42	147	53
-20	214	-64
-108	-62	-153
248	-32	54
23	207	56
38	-106	11
-127	-163	54
169	237	124
58	-114	49
199	156	2
-117	-58	172
218	-24	227
-84	-132	-93
224	9	-72
68	-111	-69
188	56	65
108	-96	-54
-202	45	94
162	75	-91
-99	140	226
-108	207	166
204	-148	131
-143	170	-128
-54	235	-205
52	115	-124
138	142	-100
-89	17	39
-52	-167	-176
60	207	-233
248	-152	-114
14	67	39
4	-208	-119
-49	-229	-58
-223	-217	167
204	228	168
214	-113	164
-104	230	-241
-114	70	145
131	-16	-19
-63	-175	227
-78	-205	-187
23	61	-142
180	147	234
-127	-198	43
145	58	-188
-196	115	134
-45	-128	-152
100	-71	-81
-110	-22	96
166	-61	-147
-32	126	-50
-6	-53	-33
-91	-89	-244
-69	-31	160
-4	-98	136
-85	-233	-193
39	153	-3
-244	150	80
126	140	-32
-110	-57	62
63	-42	-245
-206	214	45
199	29	4
28	-142	214
23	36	75
98	94	-73
235	54	-213
-133	-210	26
-212	15	183
193	-97	-144
48	28	19
119	-105	-171
78	-17	-142
144	-114	-77
-232	-64	78
-46	-22	-20
35	-247	-58
193	146	133
189	-162	155
199	-182	-185
28	-225	201
-185	175	-88
234	231	-113
127	-215	72
152	-178	-204
-14	232	-107
-56	-215	-172
111	-191	-223
-183	-181	-205
-114	87	180
-212	23	-170
230	-17	88
-233	-165	-238
88	153	135
-19	-228	-131
-11	139	-195
-97	-43	-13
-231	149	151
173	-192	-24
-102	-3	116
155	-211	-181
95	-237	-37
-94	151	-101
-115	42	-147
-26	-202	133
184	-89	-43
-107	-31	170
-95	-232	240
-151	90	-47
-4	-202	-60
-78	-224	185
-49	192	-38
-36	61	-116
-131	126	-125
-105	-106	-77
-56	78	187
-109	67	38
-23	44	-178
-113	155	-88
-113	187	47
152	-157	-124
-185	-6	-210
90	174	11
230	-175	190
9	-25	209
-101	-116	216
117	138	119
43	-201	194
88	198	180
49	24	116
66	-178	-195
