3	250	1065
-120	114	-71
84	226	-220
95	-245	202
-9	140	-127
-38	-118	204
196	-27	228
-179	16	238
94	203	-247
-47	81	27
68	45	-233
136	-233	167
125	178	-114
114	-169	-175
247	-11	78
138	1	-128
-10	158	-147
-26	146	-73
112	-121	68
33	228	-41
194	138	-225
-237	-18	-153
28	220	69
249	221	-196
-97	-40	-154
111	-94	42
-81	151	68
-157	-61	231
-51	-160	60
173	-72	106
230	-69	98
-71	-234	-164
-149	125	-8
220	-151	78
-96	-69	124
206	-125	151
-66	216	38
-175	-2	-130
-101	130	-178
-225	-95	-104
-131	114	-86
-249	225	-178
152	-79	63
185	-60	-171
-93	164	41
-132	-219	-144
107	-151	-126
217	30	-31
-70	-48	-50
-186	-2	-153
-6	79	210
-51	-152	-13
-130	-153	170
-151	-1	-81
189	-176	-243
82	157	18
-154	107	-216
-57	163	-53
10	-224	-234
81	-113	149
12	36	207
94	-231	-119
209	-203	-66
-245	189	113
202	-109	149
150	-193	-138
-118	66	196
-139	83	-45
-93	90	-162
-241	19	-48
-243	19	-172
95	-242	210
-132	118	166
150	164	-100
250	-110	187
-27	242	-74
92	216	-189
135	137	35
-61	212	-20
78	22	-247
-69	96	237
89	-135	74
-195	70	215
84	180	238
-241	-167	31
-234	-249	-195
-79	228	122
-230	-199	-127
-221	12	176
-218	106	183
98	77	111
-30	125	-229
208	-6	183
80	-170	-121
-20	96	-90
-64	-191	9
-176	-12	-181
137	-120	-212
178	33	-80
33	57	-54
56	-73	87
120	173	-80
-6	213	112
-127	209	-97
-165	-41	-191
-114	218	22
19	-151	191
-91	-206	229
16	48	-218
-247	-169	-16
-136	-250	-147
176	218	79
132	156	-234
119	-123	-203
62	-233	127
-6	-55	-12
-80	137	-179
-187	-134	150
76	-113	130
236	12	98
-124	-94	72
97	-75	-170
-19	169	56
176	-165	162
171	178	-122
36	164	54
140	-145	124
231	188	25
-85	32	-28
-107	8	-148
-188	-61	-101
-41	57	-44
20	-96	150
-158	-216	37
155	69	-131
240	-235	-217
240	-17	191
-245	-200	151
-150	151	-248
-60	241	29
96	34	61
-196	-113	-53
192	140	-183
125	184	-77
82	180	-154
-186	214	230
33	222	217
69	-50	2
178	-18	220
167	222	-19
-17	18	-102
100	-46	-99
-178	-200	-7
-215	-129	167
23	50	27
180	-136	-126
158	232	186
-214	-226	-17
119	-97	35
75	-29	-117
46	-34	-102
-234	-147	-177
-203	170	-11
41	-192	75
166	-68	-83
8	229	-14
100	38	75
20	-230	189
8	194	-205
-137	-185	-16
-199	226	-178
-140	-184	20
-234	230	-27
-185	17	-122
88	-235	76
-52	152	18
-213	-4	-36
29	203	-225
234	-60	250
247	-36	83
-115	-191	188
235	133	55
-16	-143	226
-224	182	160
-71	34	144
-188	220	-223
-177	87	-25
-4	122	-32
-79	85	-161
-96	128	232
-21	218	-58
-136	-19	246
49	-3	223
-59	60	-169
-168	-143	-104
237	-153	-101
-203	-31	-213
50	239	-215
107	128	6
1	-14	196
238	-149	230
-32	144	156
-205	-142	-84
116	20	-30
174	-46	140
-197	-138	-200
-51	8	-36
-52	206	-19
38	240	-202
193	-35	-43
133	101	80
224	78	62
-136	-85	-19
86	8	-133
34	16	-28
18	230	33
-152	36	-137
27	179	-5
188	-169	231
64	239	-71
24	-83	-148
115	81	245
-171	71	218
-149	53	-219
185	187	-163
173	52	-59
30	-221	69
64	142	184
81	215	-101
-222	29	-160
-112	206	239
-159	56	66
90	-144	-179
-72	5	209
145	-25	81
-242	-21	69
-76	99	-151
179	-166	126
101	-11	54
-112	-77	132
56	123	61
219	179	-101
-101	248	92
25	204	-40
185	125	-49
-107	-122	-53
170	215	-84
196	-185	150
67	185	-208
-79	198	-95
57	121	33
15	-208	243
-2	-173	-11
155	-26	105
-83	210	66
89	144	-201
-150	18	-197
-218	118	97
149	173	-82
-121	118	174
-17	135	-154
-207	156	175
-78	-16	-158
231	-142	-99
-26	-16	1
209	-219	-181
-20	142	-92
-234	123	-155
-67	27	-41
48	114	-201
96	-22	121
213	154	-199
194	-81	-116
247	-38	189
-222	1	-141
-75	-145	226
-3	-132	13
195	-130	-191
-222	224	-200
188	-233	-152
33	-230	95
-117	-178	146
-239	-73	-211
91	104	-162
191	203	156
-43	63	-40
152	187	144
129	-55	-95
-28	74	81
112	-54	47
78	189	-141
-83	228	-147
248	-154	-16
-68	-21	-72
244	72	-239
118	167	-74
218	116	-127
76	-89	55
-90	-249	68
97	-140	-99
220	47	-104
193	-22	3
220	211	183
-72	142	111
167	-150	147
203	-204	-124
-193	189	200
-39	228	46
-84	-74	240
202	-130	-194
175	-98	-132
-225	97	68
9	81	52
-152	135	128
-185	-30	221
-55	52	213
-65	-73	212
207	5	-84
-63	211	19
31	-36	127
116	-218	-56
-194	219	-228
-158	58	229
-126	128	248
242	99	135
-123	215	-14
83	-236	-137
34	48	45
49	164	238
146	-50	153
76	-40	216
-8	51	-243
-132	-144	-181
36	204	-133
-78	-146	-240
-233	1	-197
-206	-99	216
82	124	219
232	84	78
56	-184	-224
-202	147	-149
64	-51	88
105	81	203
197	-75	-86
102	245	126
224	-242	187
-112	-204	82
-29	-88	161
233	-107	79
-10	233	13
175	-32	-44
-143	-16	138
-54	-244	208
219	208	226
65	-35	-90
-129	-95	180
106	99	244
126	58	-72
58	241	165
-169	-52	111
125	67	187
-152	-122	-119
9	-69	241
-21	216	15
207	-238	83
75	-108	-120
-32	-56	-13
84	210	-25
98	-60	-148
-143	201	-205
-29	93	-46
40	135	-5
8	-119	-165
214	-41	14
78	45	-210
220	-48	-70
-214	235	58
173	45	-212
-41	195	55
229	-142	-23
-230	-209	-70
-208	-139	-50
-98	220	105
225	-87	204
93	-217	191
-116	-207	-61
-177	158	104
-119	180	247
-232	89	129
-235	212	83
28	-193	-16
54	-124	-157
149	-136	-182
104	-89	-103
-23	-168	51
226	187	125
117	-118	-215
-208	-46	57
-114	21	145
-185	81	19
-95	5	201
61	-185	132
196	166	-74
-58	-169	12
53	68	-151
85	148	184
-49	-178	-186
209	-147	60
24	-206	-33
105	211	235
184	-117	185
118	-201	-229
197	90	-77
-121	-146	181
70	34	50
92	223	199
77	207	-51
236	-207	-20
-37	-84	218
57	1	-107
-202	11	-137
54	57	-38
-94	-24	-238
-193	71	-166
217	-113	-133
-12	-175	182
-135	205	-88
-141	158	-179
-7	-6	237
-55	-132	-157
108	216	-54
-70	-249	-159
-63	-61	-130
-157	195	198
186	172	-244
221	216	164
-229	-74	-25
-109	43	-5
-181	191	138
-240	20	176
182	82	250
-121	-84	77
90	80	-101
-37	-249	-75
