3	250	1065
-41	-7	-64
14	-93	-197
-135	9	153
174	-245	64
42	216	129
243	-83	86
-240	-239	109
183	127	-41
-179	-218	153
-27	25	81
236	-91	-206
-88	137	-170
229	6	40
177	19	51
194	-38	-58
148	179	-247
-34	89	31
-115	15	-110
237	210	-218
-71	232	-17
35	154	-139
-175	-40	227
-59	107	26
118	247	20
65	-106	40
-40	19	-200
68	-226	-245
56	-240	93
-142	26	-100
218	175	-240
53	-45	243
-208	41	-18
-188	140	-31
113	-121	233
-241	-156	106
50	-205	72
-10	218	133
-150	-192	19
63	26	-235
161	39	121
-95	-87	-236
-31	148	-132
243	-9	125
125	250	64
-74	-205	-152
-225	-65	-24
123	-11	-60
187	-166	177
-100	-51	-114
-26	-233	111
-114	151	-146
49	-234	137
-26	-174	-224
-66	-84	201
-85	-22	92
-27	-62	170
-47	247	-13
-242	130	-174
116	146	-242
175	159	-11
-36	131	-21
-234	99	217
-247	-24	200
78	-104	177
59	95	160
29	147	-145
-19	85	46
55	-78	101
-36	-75	194
213	203	208
137	51	215
229	118	-150
-103	-158	59
-42	-198	131
98	-122	-228
124	-131	-50
155	-142	18
35	-18	-27
149	-13	136
54	-96	-167
31	25	-42
-231	18	96
-117	-106	-29
-82	-98	12
-11	-180	104
-87	242	-29
-83	53	-160
-188	167	86
-216	141	133
236	117	-189
94	131	-142
-15	91	17
-154	-206	233
-24	137	183
166	-99	-156
-5	-31	80
-111	167	-179
-194	-243	153
-219	-6	211
190	-78	172
46	186	140
-214	193	209
-89	-14	42
65	159	-29
100	250	-19
131	141	-136
62	229	-161
70	-210	-244
-135	16	-92
105	-140	-152
-73	41	-138
177	-122	132
66	-213	-59
208	-178	-84
226	108	-137
-170	59	-22
-54	-241	57
207	-96	-21
7	-128	112
-77	224	-187
97	241	-13
43	173	121
-158	19	99
-112	-41	-145
-53	-208	-117
-193	-17	178
-86	178	218
209	184	48
-76	-225	122
-114	-250	-210
167	-181	146
139	-221	-208
-136	-135	168
-15	-18	-5
138	102	-202
226	248	120
152	230	-225
94	-221	-36
42	169	-245
-249	191	-85
138	-13	163
-12	-36	233
-137	-239	-38
-150	42	-111
-128	86	-104
127	-173	154
43	-192	-72
