3	250	1065
148	-38	-141
-241	64	-60
-119	-80	-134
-107	-185	-174
29	64	-61
228	129	135
56	-133	91
142	-239	-144
133	101	-59
53	-120	24
-107	-178	244
22	48	195
123	-214	92
-152	-123	-109
-206	199	-36
95	-168	-162
152	180	203
199	-165	-237
-49	82	-99
73	-248	194
93	-72	173
159	-62	11
134	-106	-216
-97	195	228
-191	175	-18
140	-124	-67
-143	-36	-39
-205	-31	-52
67	-248	-143
64	134	-169
-76	-157	-74
-119	112	-237
-103	-220	163
-103	-206	61
-240	-63	-137
-107	219	62
131	-230	-142
-250	-240	126
227	-247	-222
-41	-231	-34
-82	-245	146
174	-55	235
222	172	112
113	61	-2
54	139	224
-15	148	106
-166	215	86
-22	2	179
-139	212	-74
134	-99	-60
219	201	24
-105	-26	30
-197	198	-61
-139	219	-121
-133	243	-13
68	-70	149
-157	-250	-34
245	137	-156
215	150	205
250	-244	-57
211	4	227
-119	-2	120
111	-181	-195
-3	201	-106
22	34	-211
-236	7	-151
-84	-235	-248
-12	247	116
164	-16	52
-236	245	-120
-94	59	172
-241	104	-23
173	69	-155
-140	-188	-184
-27	-193	-151
-62	-233	31
22	-218	-155
203	-129	29
-26	-57	-242
115	-24	141
238	-231	-14
-69	235	-209
-184	231	-44
17	113	-8
-186	-38	-97
-187	-140	205
-136	89	-246
-145	47	-143
-95	24	166
102	75	218
-238	219	235
-216	-4	-203
141	62	2
191	139	33
-228	-155	-146
41	-194	145
139	102	-17
47	-203	246
57	-177	-90
-11	136	-55
247	-36	-126
161	23	156
48	37	85
-153	-199	50
-152	-243	167
188	-196	-43
202	-128	236
196	177	-107
-153	-175	78
-234	69	-52
-157	212	-196
-163	226	-40
218	28	95
204	-211	-42
-90	147	27
141	-203	13
249	-64	14
207	180	-124
-169	-207	142
-169	-78	-202
246	-109	199
46	-193	-164
155	-188	55
209	158	15
156	-37	79
104	-227	156
153	31	43
-192	243	-211
55	229	-107
-72	235	-11
198	-194	-218
-203	-148	233
-18	-156	65
178	208	-64
9	-100	-127
-11	197	-160
-182	-2	53
236	-14	173
-135	-169	34
-90	-212	-160
182	-241	-107
247	151	-158
-67	51	-167
66	-235	77
160	-22	-241
230	169	-212
-242	8	-82
-52	124	196
-126	179	-30
-231	188	-233
-192	238	-138
-85	-64	-156
61	-14	-86
53	108	-129
44	41	95
-246	203	-90
-32	191	-226
-149	-168	-203
184	226	42
218	-102	-141
164	124	-105
-165	-39	153
79	125	176
215	43	-76
-108	-72	235
150	47	-237
217	215	33
127	-184	-133
-152	-179	-34
110	43	209
-207	-191	-139
-188	162	153
228	-157	-191
-102	110	84
-22	196	62
-72	-246	-43
148	127	-150
-57	-74	87
-152	-36	-155
4	-193	-186
-167	-244	-221
196	-101	-36
25	-208	-206
156	107	176
-51	-95	-38
-211	76	-204
-92	230	-8
-9	-99	116
104	-115	177
-126	-225	113
124	172	-99
-233	195	-112
148	80	-35
84	-149	108
-28	-53	-7
163	-90	-139
143	-149	186
-191	37	-87
220	-133	-29
110	170	-9
